PID,grantee_upper,owner_group_id,total_consideration,pid_in_bldg_panel,n_deeds_rtt,n_pids_rtt,n_pids_owner
043062900,TPD REAL ESTAGE LLC,298245,37000,TRUE,1,1,1
884177700,A & R INVESTMENT LLC,298495,2200000,FALSE,1,1,1
591120500,KARKOS LLC,299297,31300,TRUE,1,1,1
421270100,CORESTATE GOUP LLC,299525,46000,TRUE,1,1,1
364187500,1413 S BOUVIER ST LLC,300563,65000,FALSE,2,2,2
362154600,2614 LATONA LLC,300658,15000,FALSE,4,4,4
302258100,GREAT RETURNS LLC,301414,185000,TRUE,3,3,3
371324400,ONE GIRARD PROPERTIES LLC,301800,12100,FALSE,1,1,1
314059901,BSK PH DEVELOPMENT LLC,302370,78000,FALSE,18,18,16
393014900,627 AND 629 DUDLEY LLC,302686,94032,FALSE,2,2,2
363011900,SCP-AMIR LLC OR ASSIGNEE,302761,130000,FALSE,1,1,1
152255410,CIVETTA PROPERTY GROUP LLC,303017,7000,TRUE,6,6,6
161078000,MILLIONLUX INDUSTRIAL LLC,303710,150000,FALSE,5,5,5
592194200,BTV PHIIL 2 LLC,303840,66750,TRUE,1,1,1
123043400,PHILADELPHIA RESTORY LLC,305115,53500,FALSE,2,2,2
112007925,MULTITASK SERVICES AND CONSULTING LLC,305415,3500,TRUE,1,1,1
211341180,CAPPEL CATHERINE A TR; LIPA DALE A TR; LIPA/CAPPEL FAMILY TRUST,306264,610000,FALSE,1,1,1
102431800,PENSCO TRUST COMPANY LLC CUSTODIAN FBO NICOLE BLACK IRA,307368,70000,TRUE,1,1,1
603009700,SUNRISE AGENT INC,307741,55000,FALSE,1,1,1
621497910,5021 GRISCOM LLC,307877,137000,TRUE,1,1,1
191000014,119 W SUSQUEHANNA AVE LLC,308272,2e+05,TRUE,1,1,1
433050400,E R P HOME IMPROVEMENTS INC,308301,25000,TRUE,1,1,1
121197200,ETC RUBICAM LLC,308307,25500,FALSE,1,1,1
171010900,Y & E REALTY HOLDINGS LLC,310082,72900,TRUE,2,2,2
885181720,1753-60 TILGHMAN STREET LLC,310153,1e+05,FALSE,3,3,3
272029500,SKD PROPERTIES LLC,310998,50000,TRUE,1,1,1
363098500,ZJ INVESTMENTS LLC,311632,80000,FALSE,1,1,1
073047900,US BANK NATIONAL ASSOCIATION TR;CITIGROUP MORTGAGE LOAN TRUST INC,311757,13000,TRUE,1,1,1
382243600,SUGDENS ROW LLC,312216,32500,TRUE,4,4,4
056230150,FIVE OLIVE APARTMENTS LLC,312449,270000,TRUE,1,1,1
183321100,REAL BUILDERS LLC,312571,50000,TRUE,4,4,4
603166500,KHATUN FATEMA TR;KAMAL MOHAMMAD MOSTAFA TR;249 SOUTH 55TH STREET INTERVIVOS REVOCABLE TRUST,312943,115000,FALSE,1,1,1
292030800,LK DEVELOPMENT LLC,313691,92500,FALSE,1,1,1
592032400,WALL TO WALL HOMES LLC,313725,65000,TRUE,1,1,1
491411500,TVIB GROUP LLC,314011,45000,TRUE,1,1,1
331375900,J & A REAL ESTATE INVESTORS LLC,314379,16500,TRUE,3,3,3
463026600,NATIONSTAR HECM ACQUISITION TRUST 2017-1;WILMINGTON SAVINGS FUND SOCIETY FSB TR,314587,40000,TRUE,7,6,5
181079700,1107 OXFORD LLC,314730,170000,FALSE,1,1,1
364099600,VS PROPERTIES ENTITY 2 LLC,314756,60000,TRUE,1,1,1
771261000,ZHANG SHENG ZHEN JUN TEMPLE AMERICA,315272,6e+05,FALSE,1,1,1
182070600,GR8TFUL LLC,315633,420000,TRUE,2,2,2
192018500,BLOOMFIELD INVESTMENT PROPERTY LLC,318075,36000,FALSE,2,2,2
775001000,CHESTNUT HILL HOSPITAL LLC,318939,32678651,TRUE,4,4,4
882969875,HARPER EQUITY LLC,319783,1e+06,FALSE,1,1,1
881006780,BS INGERSOLL LLC,320209,2600000,TRUE,1,1,1
363035600,TURNER NEWTON REAL ESTATE LLC,320757,5000,FALSE,3,3,3
663192900,RAL INDUSTRIES LLC;APEX REALTY GROUP,321577,140000,FALSE,2,2,2
777011550,PAHH BROAD STREET MOB LLC,321707,590000,FALSE,1,1,1
034121900,KENAN LLC,323557,10500,FALSE,53,53,53
622405200,C & B LEGACY ENTERPRISE LLC,324586,170000,TRUE,1,1,1
012128700,YOUR HELPFUL HOME SOLUTIONS LLC,324904,89000,TRUE,1,1,1
481009100,SIMONS HOME RENOVATION COMPANY LLC,325117,225000,TRUE,6,6,6
364072100,PINK LEMONADE SOLUTIONS LLC,325351,1e+05,TRUE,1,1,1
191308400,2160 N 5TH LLC,325739,60000,TRUE,2,2,2
881522392,WRIGHT AVENUE ASSOCIATES LLC;NEWTON AVENUE LLC,326547,2580000,TRUE,2,2,2
242045610,3517 HAVERFORD LLC,327236,275000,FALSE,1,1,1
511253600,1818 DALY ST LLC,327325,63000,TRUE,2,2,1
101151700,CHESTERMAN COVE HOLDINGS LLC,327947,78500,FALSE,6,6,6
172229500,PCG CONSTRUCTION LLC,329067,62000,TRUE,1,1,1
882931865,JUBILEE PRESBYTERIAN CHURCH,329901,2e+05,FALSE,1,1,1
111428100,FPR UNIVERSAL LLC,330434,26000,TRUE,1,1,1
182046200,CDP NEARP LLC,330678,3e+05,FALSE,2,2,2
072086000,LOMBARD PROPERTIES LLC,330950,1600,FALSE,12,12,12
112089100,Z CHRISTIE LLC,330951,6600,FALSE,1,1,1
884465145,GOTTAPAYTOPLAY LLC,331342,145000,FALSE,1,1,1
604015600,KUMAS HOMES LLC;HHS REALTY LLC,331380,15000,TRUE,2,2,2
222083700,PKH LTD,332293,90000,FALSE,1,1,1
571330200,TOP LINE PROPERTIES INC,332787,380000,FALSE,14,14,14
392016100,SELECT HOMES LLC,333281,28000,FALSE,1,1,1
651057000,4010 OAKMONT LLC,333301,50000,TRUE,1,1,1
404005900,60TH STREET PROPERTY HOLDING LLC,333464,5000,FALSE,5,4,3
884526480,EAST TIOGA TWO LLC,334781,327344,FALSE,2,2,2
023218300,2007 IRREVOCABLE DEED OF TRUST OF JILL F BONOVITZ;BONOVITZ SHELDON M;BONOVITZ ERIK F,334801,629950,TRUE,1,1,1
062418800,KING ROYAL LLC,335219,5000,FALSE,5,5,5
881213150,GREENE STREET REALTY PARTNERS II LLC,336351,585000,TRUE,1,1,1
621170200,US CHUANGHSI TONGXIANGHUI INC,337394,120000,TRUE,1,1,1
422331000,WZ HOWARD LLC,337650,50000,TRUE,1,1,1
884849300,2840 HEDLEY LLC,338636,1400000,FALSE,1,1,1
031065700,LA HACIENDA FARMS INC,338805,137000,TRUE,1,1,1
371190800,B&B PROJECTS LLC,339545,18000,FALSE,7,7,7
502152500,YU AND LIN LLC,340476,125000,FALSE,1,1,1
314060420,2141-43 E FIRTH ST LLC,340488,1e+06,TRUE,1,1,1
593093700,DECEMBER FIFTH LLC,340491,99900,TRUE,1,1,1
463203500,QUALITY ONE HOMES LLC,340566,18000,TRUE,1,1,1
062083100,ALIYAH PROPERTIES LLC,341338,25000,TRUE,1,1,1
343248300,AMBER RIDGE PROPERTIES LLC,341472,80000,FALSE,1,1,1
291115700,MICHEL MAMAN HOLDINGS INC,341658,110000,TRUE,1,1,1
084139100,HOMEBASE LLC,341940,3e+05,FALSE,1,1,1
452335200,REO OWNER LLC,342058,13400,TRUE,1,1,1
881206510,SOMERTON APARTMENTS 2018 LLC,342123,13562482.5,TRUE,1,1,1
311069003,2334-36 VENTURES ST LLC,342188,255000,FALSE,2,2,2
141126300,BALA SPRING ESTATE LLC,342904,775000,TRUE,3,3,3
061263000,411 BUDD ST LLC,342935,65000,TRUE,1,1,1
131163300,INVEST 4EVER MANAGMENT LLC,343079,26500,FALSE,1,1,1
191441601,NYPAH LLC,343373,40500,FALSE,4,4,4
403311800,PHILADELPHIA MONTESSORI CHARTER SCHOOL,343423,22000,FALSE,1,1,1
582108000,AYDIN INVESTMENTS LLC,344037,245000,FALSE,1,1,1
511159900,GAT HOLDINGS LITCHFIELD LLC,344167,52500,TRUE,1,1,1
885449840,SPARTACUS PROPERTIES LLC,344263,6200,FALSE,5,5,5
124142500,ATLAS INVESTMENTS LLC,345336,75000,TRUE,1,1,1
162028800,CRAIG SHAKEYA;TILLERY GROUP LLC,346105,12000,FALSE,1,1,1
312090800,2621-23 ALMOND STREET LLC,346472,329000,FALSE,3,3,3
622417800,VERTEX PROPERTY MANAGEMENT INC,346673,49000,TRUE,1,1,1
072020400,MOLDO MANAGEMENT INC,346844,20000,FALSE,3,3,3
777135605,L & R DEVELOPMENT LLC,347004,120000,TRUE,1,1,1
372462700,1318 WEST GLENWOOD LLC,347151,50000,FALSE,1,1,1
882932435,5011 TORRESDALE AVENUE LLC,347382,345000,FALSE,2,2,2
364001700,LUX INVESTMENT LLC,347491,190000,TRUE,1,1,1
888181860,MYPAFT LLC,348070,360000,FALSE,1,1,1
101058200,TELLREE LLC,348514,1e+05,FALSE,2,2,2
292119400,OAKNEW LLC,348584,130000,TRUE,1,1,1
502289600,PM INVESTMENT COMFORT LLC,348765,1e+05,TRUE,1,1,1
364183900,GREAT RETURNS LIMITED LIABILITY COMPANY,349647,80000,TRUE,1,1,1
871555870,YOU JIA INVESTMENT LLC,349848,271000,TRUE,1,1,1
775527010,MERMAID EAST ASSOCIATES LLC,350219,4e+06,FALSE,2,2,2
451393500,ALEXAIDAN RENTALS LLC,350558,105000,TRUE,1,1,1
314074510,2134 36 SERGEANT ST LLC,350648,980000,TRUE,1,1,1
404007900,KEDE 1 LLC,350776,55000,FALSE,1,1,1
882927342,PROVCO PINEGOOD FRANKADEMY LLC,350933,80000,FALSE,2,1,1
888087402,PHPK2211 LLC,351013,284000,FALSE,1,1,1
884167300,DENITTIS STEPHEN TR;KEIM ALISON BELL TR;BELL REAL ESTATE TRUST FOR ALISON BELL KEIM,351074,1488950,FALSE,1,1,1
884288400,VEREIT/OW PHILADELPHIA PA LLC,351613,97374674,FALSE,1,1,1
221253300,6530 CHEW LLC,352732,37000,FALSE,1,1,1
402143200,URW ACQUISITION GROUP LLC,352888,48000,TRUE,2,2,2
884350885,NATTAL REALTY LLC,352922,71000,FALSE,8,8,8
364177300,1521 S TAYLOR STREET LLC,353612,75600,TRUE,1,1,1
882917426,ZAYED REALTY LLC,353836,120000,FALSE,3,3,3
888561000,HUASHI 2018 LLC,354032,51000,TRUE,1,1,1
888211119,6901 VALLEY AVE L5 REALTY LLC,354683,95000,FALSE,1,1,1
511274600,CAN REAL INVESTMENTS LLC,354985,47000,FALSE,1,1,1
441289300,MD FATHERS HOUSE LLC,354988,19000,TRUE,2,2,2
871580770,5817-19 WAYNE AVE LLC,355304,1e+05,FALSE,2,2,2
421599000,REALTY MAXX LLC,355653,105000,TRUE,3,3,3
511248900,ACG 1246 RUBY LLC,355962,44000,TRUE,1,1,1
885147620,WP 1547 RIDGE LLC,356571,1050000,TRUE,1,1,1
381027300,INSPIRE ME 2 CHANGE LLC,356784,28000,FALSE,1,1,1
602110900,5134 SPRUCE STREET LLC,357763,3e+05,TRUE,1,1,1
402116700,H MS AUTO REPAIRS LLC,358029,17000,FALSE,1,1,1
582505100,MORTGAGE EQUITY CONVERSION ASSET TRUST 2011-1;MORTGAGE EQUITY CONVERSTION ASSET TRUST 2011-1;U S BANK NATIONAL ASSOCIATION TR,358042,165000,FALSE,1,1,1
888051110,JONES ROBERT DOUGLAS TR;DOUGHERY THOMAS M TR;ROSEMARIE A JONES IRREV TRUST;JONED ROBERT DOUGLAS TR;JONES ROBERT FRANCES TR,358626,355000,FALSE,1,1,1
057138700,938 N 5TH ST LLC,358640,310000,FALSE,1,1,1
881520670,RINA APARTMENTS LLC,359270,560000,TRUE,1,1,1
111378600,BSGOFF LLC,359517,57000,TRUE,1,1,1
171330200,HASDO LLC,360216,75000,TRUE,1,1,1
433388800,RIN PROPERTIES LLC,360679,1000,FALSE,2,2,2
885687480,8797 FRANKFORD LLC,361300,1e+06,FALSE,2,2,2
663409100,SLAVELA INC,361311,153000,FALSE,1,1,1
471302700,THORSTENSON SOKOLSKI GROUP LLC,363270,395100,TRUE,1,1,1
881443730,PELICAN HILL PARTNERS LLC,364073,375000,TRUE,1,1,1
033173900,YOUNG CAROLYN SUE TR;CAROLYN SUE YOUNG REVOCABLE TRUST,364254,194000,FALSE,1,1,1
888062566,VAZIFDAR HOMI TR;VAZIFDAR DONNA TR;HOMI VAZIFDAR AND DONNA VAZIFDAR REVOCABLE TRUST,364587,528000,FALSE,2,2,2
321211900,1830 BOUVIER LLC,365251,255000,TRUE,1,1,1
212012446,422A SEVILLE LLC,365260,25000,TRUE,1,1,1
604086000,SEAMLES PROS LLC,365871,40000,FALSE,1,1,1
221114400,SCAV GROUP LLC,366285,83000,FALSE,1,1,1
512035600,TOWER HILL INVESTEMENTS LLC,366945,5400,FALSE,1,1,1
292120400,1344 NEWKIRK LLC,367047,30000,FALSE,1,1,1
034044600,5822 ASHLAND AVENUE LLC,367635,3000,FALSE,1,1,1
311132102,2045 AMBER ST LLC,369102,149200,TRUE,1,1,1
092120701,737 ALLENS LN LLC,369360,1200000,FALSE,1,1,1
431172600,NORTHEASTERN ALLIANCE HOLDINGS LLC,371185,65000,TRUE,1,1,1
363148200,1937 PIERCE STREET LLC,371697,118000,FALSE,1,1,1
612294900,ERR 320 LLC;RUIZ ELLIOT MIGUEL ANGEL,371854,90000,TRUE,1,1,1
403192500,NBY INVESTMENTS LLC,373803,21500,TRUE,1,1,1
343102200,PWBGH HOLDINGS LLC,373858,70000,TRUE,1,1,1
604119600,GREEN VALLEY CAPITAL LLC,375702,90000,TRUE,1,1,1
252424100,BOBS HOUSE LLC,375900,65000,TRUE,1,1,1
888092854,BENJAMIN BROWN 2020 TRUST,376366,1200000,FALSE,1,1,1
651257500,J & J HOUSING LLC,377125,105000,TRUE,1,1,1
406132000,NAYA HOLDINGS LIMITED LIABILITY COMPANY,378049,55000,TRUE,1,1,1
022005600,CCIF LLC,378284,1500000,FALSE,1,1,1
281285900,HANKINS KEISHA K;MURPHY ERIC K;KEM KARE LLC,378480,55000,FALSE,1,1,1
054242210,267 9TH STREET LLC,378779,1300000,TRUE,1,1,1
871157650,ANK HOLDINGS LLC,379136,250000,TRUE,1,1,1
323172500,REIGN LLC,380607,104999,FALSE,1,1,1
301082600,PLR INVESTMENTS LLC,380824,321000,TRUE,1,1,1
213198905,5643 RIDGE AVENUE LLC,380941,1243566,FALSE,1,1,1
882721800,SYAN INVESTMENT LLC,381160,660519,FALSE,3,3,3
131078300,1538 BUTLER STREET LLC,381608,55000,TRUE,2,2,2
403283900,FIRST PKTAM LLC,382641,18000,FALSE,3,3,3
243068700,H & M DEVELOPMENTS LLC,382958,60000,FALSE,3,3,2
884069000,TGA SC ERIE AVENUE LP,384785,14900000,FALSE,1,1,1
882021450,3317-41 GAUL ST LLC,384926,675000,FALSE,2,1,1
394407900,REGREEN DESIGN LLC;WANG PROPERTIES LTD LLC,385004,253650,TRUE,1,1,1
151338310,2319 PARTNERS LLC,385078,410000,TRUE,1,1,1
885262080,179-83 W HUNTINGDON LLC,386002,240000,FALSE,3,3,3
604180800,2DOC DWELLINGS LLC,386170,105500,TRUE,1,1,1
252249700,GER INVESTMENT LLC,387228,84900,TRUE,1,1,1
406180200,DVT INVESTMENTS LLC,388105,40000,TRUE,1,1,1
391010700,ROCKFORD FLIP LLC,388876,2e+05,FALSE,2,2,2
778018000,EA REAL ESTATE VENTURES LLC,389025,1100000,TRUE,1,1,1
363196600,JDTJ CONSULTING LLC,389215,165000,FALSE,2,2,2
243155200,SHEFA INVESTMENTS OF NJ LLC,389503,85000,FALSE,1,1,1
871010400,WASHINGTON SQUARE VIEW LLC,390868,1460000,TRUE,1,1,1
365370700,CLOUD PROPERTIES GROUP LLC,391297,315000,TRUE,1,1,1
882906221,GENE STERIN TRUST,391635,4e+05,FALSE,2,2,2
132137200,POSITIVE VIBES GROUP LLC,392701,43000,TRUE,1,1,1
482385600,BROKEN GROUND PROPERTIES LLC,392998,230000,FALSE,1,1,1
193229700,VIBHAA LLC,393613,11000,FALSE,43,43,43
871523080,SJI INVESTMENT LLC,397735,132500,FALSE,3,3,3
111196600,3112 N 16 ST LLC,398111,90000,FALSE,1,1,1
884347925,38 JACKSON LLC,398228,2800000,TRUE,1,1,1
371234200,FIVESIXTY LLC,398605,145000,TRUE,1,1,1
652206700,T I HOLDINGS LLC,399042,40000,TRUE,2,2,2
422197000,VESTA 91 LLC,399447,115000,TRUE,1,1,1
102480400,M-M PROPERTY SERVICES LLC,399992,207000,TRUE,1,1,1
301163400,M3C204 LLC,400132,450000,TRUE,1,1,1
882923071,GOOD START INVESTMENT LLC,400495,750000,TRUE,4,4,4
882965750,JEHOVAH JIREH GROUP LLC,400667,475000,TRUE,1,1,1
232376000,BROTHERLY LOVE HOLDINGS LLC,402085,85000,TRUE,1,1,1
252006000,WARD TWO FIVE LLC,402447,17900,FALSE,16,16,16
612283600,SEDDY REAL ESTATE SERVICES LLC,402528,135000,TRUE,1,1,2
181477200,BOBS COTTAGES LLC,402552,295000,FALSE,2,2,2
882924070,1801 E VENANGO ST LLC,403201,540000,FALSE,1,1,1
493249200,ROOM BY ROOM RENOVATIONS LLC,403270,175000,TRUE,1,1,1
132259500,ASSET ASSISTANCE LLC,403354,52500,FALSE,1,1,1
871570870,PERALTA SALCE INC,403364,555000,TRUE,2,2,2
871567140,3514 LLC,403533,161000,FALSE,1,1,1
251019800,KKG TWO LLC,404466,525000,FALSE,2,2,2
611116100,LY RUM;DAO THI CO LAP,405409,180000,FALSE,1,1,1
871165350,WWL HOLDINGS LLC,405448,285000,TRUE,1,1,1
882000204,ARCH ESTATE 3 LLC,405879,3500000,TRUE,1,1,1
661171700,3500 CHURCHILL TRUST,406110,18290.83,FALSE,1,1,1
032051010,ENJ ENTERPRISE LLC,406246,310000,FALSE,1,1,1
888081543,1800 RITTENHOUSE 102 LLC,406348,508888.88,FALSE,1,1,1
583163440,SOUTHAMPTON LEA PROPERTIES LLC,407353,120000,TRUE,3,3,3
462046400,5215 CEDAR AVE PARTNERS LLC,407418,230000,TRUE,1,1,1
542002100,LINW LLC,407800,260000,TRUE,1,1,1
884342723,CALIRANCH LLC,408475,307135,FALSE,3,3,3
011172700,DERCAL INVESTMENT LLC,409917,210000,FALSE,1,1,1
441127600,KAIZON EAST LLC,410374,80000,FALSE,1,1,1
888115216,INTEGRIS HOLDINGS LLC,410613,187500,FALSE,1,1,1
442004500,METANOIA PROPERTY GROUP LLC,412335,52000,TRUE,1,1,1
242233400,UNION STREET FLATS LLC,412746,10000,FALSE,1,1,1
612426200,KHUM INVESTMNETS LLC,412799,77000,TRUE,1,1,1
871546870,JDB CAPITAL INVESTMENTS LLC,413017,2e+05,TRUE,1,1,1
421460400,VERSAILLES VENTURES LLC,413106,55942.19,TRUE,1,1,1
322142300,TOO SMOOTH LLC,413763,80000,FALSE,1,1,1
871524720,LOTUS 1770 MASCHER LLC,413887,445000,TRUE,1,1,1
773074210,PRINCE WITHOUT A CROWN LLC,415507,1150000,FALSE,3,3,3
102527800,LK EQUITIES GROUP LIMITED LIABILITY COMPANY,416080,59706,TRUE,1,1,1
514115700,VINCIMUS REALTY LLC,417262,60000,TRUE,2,2,2
241072800,3209 WINTER STREET LLC,418996,5e+05,TRUE,1,1,1
881564050,REPUBLIC REALTY APARTMENTS LLC,419100,43500000,TRUE,1,1,1
031120100,6107 SPRUCE ST LLC,419106,125000,TRUE,1,1,1
252446401,M&C INVESTMENT ASSOCIATES LLC,419419,40000,FALSE,2,2,2
881146277,1707 MASTER STREET OWNER LP,419600,1040000,TRUE,1,1,1
884460520,ANTHONY BAKER LP,419675,165000,FALSE,1,1,1
022053700,DDRED PROPERTIES LLC,419796,645000,TRUE,1,1,1
491170300,COMPII PROPERTIES LLC,420038,87840,TRUE,1,1,1
213117900,10TH STREET PARTNERS LLC,420483,115000,FALSE,2,2,2
191433600,RUSSELLNY INVESTMENTS LLC,420976,50000,FALSE,3,3,3
502129400,PRO INVESTORS INC,421005,130000,FALSE,3,3,3
392271900,JEUNE A LLC,422526,220000,TRUE,1,1,1
202099100,FIRST STEP PROPERTY LLC,422892,137000,FALSE,1,1,1
622134200,SM RENTALS LLC,423431,70000,TRUE,1,1,1
431147300,HAYNESWORTH LLC,423432,80000,TRUE,1,1,1
881519450,1027 RIDGE LLC,423794,5650000,TRUE,1,1,1
091119300,EAST HIGHLAND PARTNERS,423805,677500,TRUE,1,1,1
131231300,CRCO 3629 N BOUVIER ST LLC,424557,35000,TRUE,1,1,1
871533910,NEW HOME PALACE INC,424681,720000,FALSE,5,5,5
871533900,NEW HOME PALACE INC,424681,480000,FALSE,5,5,5
132391300,WESTSIDE DESIGNS LLC,425282,94500,FALSE,1,1,1
884843512,2024 E WESTMORELAND LLC,425379,1450000,FALSE,5,5,5
252134000,BOARDWALK REAL ESTATE INC,426085,52500,TRUE,1,1,1
882038620,SP INVERSIONES LLC,426405,317123.99,FALSE,1,1,1
882918210,FRANKFORD AVENUE PROPERTY ONE LLC;CMOR ENTERPRISES LLC,426833,445000,FALSE,1,1,1
882072855,PKK PROPERTY LLC,427430,290000,FALSE,1,1,1
381137800,HIGH PROFILE MANAGEMENT LLC,427513,20266.29,TRUE,1,1,1
406015400,SAUDATU INVESTMENTS LLC,428313,50000,FALSE,1,1,1
232413400,ORTEM SHIPPING LLC,428358,56000,FALSE,1,1,1
403296100,FARMERS INTERNATIONAL GROCERY LLC,428441,3e+05,FALSE,3,3,3
252560000,2868 RUTH ST LLC,428743,95999,TRUE,1,1,1
882971800,JUL THE JEWELER LLC,428851,250000,FALSE,1,1,1
433197500,ANGIE S HOME SOLUTIONS LLC,429018,105000,TRUE,1,1,1
042136200,RSW 1 LLC,429032,42500,FALSE,1,1,1
364389200,WYNWOOD EQUITIES LLC,429242,120000,TRUE,1,1,1
882970320,1911 N 2ND STREET LP,429414,478000,FALSE,1,1,1
884348520,4827 LONGSHORE LLC,429911,210000,FALSE,1,1,1
172303100,KANG CHEN HOLDINGS LLC,430053,79000,TRUE,1,1,1
888062266,LOR SU CHEN Y TR;SU CHEN Y LOR TRUST;PANG LISA TR,430085,655000,FALSE,1,1,1
243112705,701 N 40TH ESTATE LLC,430162,5e+05,TRUE,2,2,2
432285300,KINGDOM PROPERTIES I LLC,431729,45000,TRUE,2,2,2
112038100,AMOS FINANCIAL LLC,431982,14027.38,TRUE,1,1,1
211285019,NITSRIK LLC,432052,62300,FALSE,3,3,3
612194500,CLEAR POINT HOSTING LLC,432666,135000,TRUE,1,1,1
112255500,MACDADE PROPERTIES LLC,433375,515000,FALSE,1,1,1
182273100,ZHENG PLAZA LLC,433391,850000,TRUE,1,1,1
032091800,186 N 18TH ST LLC,433438,86000,FALSE,1,1,1
611141500,AQUINO INVESTMENT INC,433516,114000,FALSE,1,1,1
361024900,1936 ANNIN ST LLC,434184,2e+05,TRUE,1,1,1
055007705,BOLD AS LOVE LLC,434959,250000,FALSE,1,1,1
662059300,SDC PROPERTIES S CORP,435169,220000,TRUE,1,1,1
193048400,AJA 88 LLC,435243,11200,FALSE,21,21,21
493064700,WK PROPERTY MANAGEMENT & INVESTMENT LLC,436419,115000,FALSE,1,1,1
112183700,JM HAGELIN LIMITED LIABILITY COMPANY,436516,60000,TRUE,1,1,1
322014800,DA 20TH GROUP LLC,437015,295000,FALSE,1,1,1
111400500,ADAMS MEN GENERAL CONTRACTING COMPANY LLC,437319,45000,TRUE,1,1,1
871562860,LUIGI PIZZA LLC,437889,265000,TRUE,1,1,1
593033100,LASSO PROPERTIES LLC,437919,230000,TRUE,1,1,1
062079700,CROWN ROYAL ASSOCIATES LLC,437957,22450,FALSE,4,4,4
401206600,SUNRISE GOLDEN BREEZE LLC,438262,150000,TRUE,1,1,1
161276400,INVESTMENTS CC LLC,438463,67500,TRUE,1,1,1
882250115,RAYS PROPERTY BOULEVARD LLC,438486,850000,FALSE,1,1,1
882009050,MDN ENTERPRISES OF PHILADELPHIA LLC,438642,1737000,FALSE,3,3,3
881165300,ALR HOMES LLC,438942,1245000,TRUE,1,1,1
133142300,4907MORRISST LLC,439575,82500,TRUE,1,1,1
081044401,I HATE 1945 PANAMA ST LLC,439589,25000,FALSE,1,1,1
232386500,ATKT EDMUND LLC,440360,54500,TRUE,1,1,1
663058500,SALEM ONE FARMS CO,440600,550000,FALSE,1,1,1
882727000,MUOIO ENTERPRISES LLC,441224,2e+06,FALSE,1,1,1
882933730,BJJ REALTY LLC,441974,490000,TRUE,1,1,1
871567670,3728-30 N 6TH ST LLC,442198,85000,TRUE,1,1,1
364043505,FINE PRINT CONSTRUCTION LLC,442353,8000,FALSE,8,8,8
371112600,CORAM DEO BC LLC,442501,52500,TRUE,2,2,2
885219060,NORTH AMERICAN VENTURE LLC,442687,2050000,FALSE,4,4,4
041284305,SJEB HOLDINGS LLC,443446,134000,TRUE,1,1,1
243219100,PTEB2 LLC,443671,155000,FALSE,1,1,1
344366000,ZEN PROPERTY MANAGEMENT LLC,444308,115000,TRUE,1,1,1
882968355,STARWAY AUTO LLC,444389,280000,FALSE,1,1,1
593022800,KATSIRI BRO INVESTMENTS LLC,444417,230000,TRUE,1,1,1
181364600,434 MOYER STREET LLC,444771,3e+05,FALSE,1,1,1
371400600,UNA VIDA INC;KEETON BRYSON,444825,55000,TRUE,1,1,1
885258520,SERGEANT PHILADELPHIA LLC,445060,3e+05,FALSE,5,5,5
071503300,MAGMA PROPERTIES LLC,445154,65000,FALSE,1,1,1
043139100,1529 W ERIE AVENUE LLC,445732,46000,TRUE,1,1,1
222094100,293 DEVELOPEMENT GROUP LLC;293 DEVELOPMENT GROUP LLC,445907,137000,FALSE,1,1,1
884350610,CERINI MARY;CERINI JOSEPH P ESTATE OF,446179,375000,TRUE,1,1,1
262009200,MNP ELITE LLC,446295,180000,FALSE,1,1,1
313218800,PARALLEL DESIGN INVESTMENTS LLC,446401,164500,TRUE,1,1,1
463190000,SHEHATAPROPERTIES LLC,446849,285000,TRUE,1,1,1
291070300,2409 SEYBERT ST LLC,447153,81000,FALSE,2,2,2
122025300,WIBS HOLDINGS LLC,447719,217000,FALSE,1,1,1
882933580,RIDGE BUILDING INC,448614,249000,TRUE,1,1,1
311265300,SELECTIVE REAL ESTATE SOLUTIONS LLC,448751,270000,FALSE,1,1,1
392211900,PINNACLE DESIGN ENTERPRISES LLC,448836,130000,FALSE,1,1,1
042233300,ABUNDANT HOMES LLC,448966,40000,FALSE,1,1,1
511064700,905 SOUTH 54TH STREET INDUSTRIES LLC,449102,145000,TRUE,1,1,1
511024800,MHM MANAGEMENT TR,449114,89000,FALSE,1,1,1
641194000,WINDISH HOME LLC,449305,250000,FALSE,1,1,1
604130900,5533 JANE ST LLC,449546,47750,FALSE,1,1,1
055104500,FAIRMOUNT RESIDENCES LLC,450484,750000,FALSE,4,4,4
151373900,BHO2 PROPERTIES LLC,451095,505000,FALSE,1,1,1
